IID,ancestry,white_brit,Unnamed: 0
1402176,India,0,62601
3036927,India,0,213956
2228827,India,0,299289
1820902,India,0,4379
1679743,India,0,103651
3131106,India,0,309440
2092632,India,0,58480
2687662,India,0,138841
5558604,India,0,263571
3559338,India,0,349793
3243647,India,0,407226
4499411,India,0,172153
2940570,India,0,324560
3124641,India,0,291224
5421337,India,0,316157
5083707,India,0,329543
4284110,India,0,30312
4433896,India,0,127080
1778185,India,0,137044
2512701,India,0,50403
2486746,India,0,110913
3784755,India,0,368614
2178189,India,0,407837
5534022,India,0,198170
2388739,India,0,249927
1953985,India,0,69482
1134135,India,0,199317
2090160,India,0,195337
5711718,India,0,96120
2616741,India,0,139428
2428908,India,0,293190
2333297,India,0,8153
1495297,India,0,66308
1146512,India,0,57633
5444364,India,0,42855
1160637,India,0,301189
1193063,India,0,160315
1151812,India,0,424797
2567837,India,0,88098
1879067,India,0,223570
1250425,India,0,381212
4103265,India,0,128258
2342854,India,0,410312
5439573,India,0,124907
3168297,India,0,263240
5883630,India,0,378932
4542402,India,0,280549
1617001,India,0,110007
4718265,India,0,197332
4902425,India,0,96712
2879962,India,0,164757
1447674,India,0,365577
1523611,India,0,305569
2270494,India,0,110904
1233087,India,0,409829
4161593,India,0,395511
3296288,India,0,218346
3569295,India,0,88157
4974594,India,0,290698
5918951,India,0,60276
5899040,India,0,147841
3111837,India,0,81803
1029659,India,0,331831
3712621,India,0,176066
5025605,India,0,43116
1148048,India,0,60627
5784673,India,0,224371
6003718,India,0,265280
2509110,India,0,89858
1644119,India,0,207090
2614976,India,0,29449
5482490,India,0,213257
5696517,India,0,77302
3894833,India,0,171452
3171742,India,0,311327
3321541,India,0,216787
3233437,India,0,75602
3700951,India,0,179932
5599974,India,0,107913
1371013,India,0,86221
3259945,India,0,124232
5982029,India,0,175219
3570281,India,0,189461
1307047,India,0,278253
5316978,India,0,226204
3020682,India,0,202206
1435396,India,0,281853
4322367,India,0,91628
4805854,India,0,48141
4506494,India,0,116507
4973917,India,0,368772
3917112,India,0,286706
2858508,India,0,317574
1575193,India,0,212759
4375167,India,0,27243
2544506,India,0,4342
1834229,India,0,274950
4226361,India,0,343984
5800228,India,0,386550
1398714,India,0,189189
5107139,India,0,269405
4458393,India,0,142856
3292888,India,0,252515
3708942,India,0,292441
3913617,India,0,428000
3628340,India,0,83673
1032468,India,0,409148
5275019,India,0,204618
1161604,India,0,393642
5039655,India,0,426564
1689989,India,0,240526
4260021,India,0,121429
5470222,India,0,157182
1544550,India,0,335786
5506476,India,0,31609
1044117,India,0,296813
5721626,India,0,58477
1854810,India,0,33571
1445974,India,0,8965
5181458,India,0,181951
5323510,India,0,431775
3259111,India,0,308849
1127093,India,0,411191
4443634,India,0,104913
3128522,India,0,31403
6012756,India,0,308588
1266362,India,0,402608
2682272,India,0,169298
3193502,India,0,171255
1791907,India,0,303682
5643578,India,0,27388
3583828,India,0,41530
4624131,India,0,229788
5666171,India,0,369856
4929639,India,0,365566
5046745,India,0,172530
4879304,India,0,418753
1538671,India,0,324540
4685752,India,0,385555
1044367,India,0,44613
1423410,India,0,22195
2948747,India,0,101018
1749915,India,0,402550
3209309,India,0,193629
1191083,India,0,4954
1933960,India,0,197828
4846133,India,0,420864
3012119,India,0,121439
5065471,India,0,407841
3982687,India,0,93421
2931135,India,0,317102
4882336,India,0,27332
1841932,India,0,417145
3250338,India,0,413806
2165537,India,0,361930
5996535,India,0,402718
3121594,India,0,146277
4356838,India,0,68305
3127592,India,0,414083
5778401,India,0,367323
1937458,India,0,411212
1829646,India,0,31329
1969069,India,0,106521
2428632,India,0,306698
1579810,India,0,361162
1140721,India,0,372143
2858693,India,0,338877
1477841,India,0,138915
4175997,India,0,248182
4903761,India,0,160493
4920509,India,0,123542
1937324,India,0,112468
2850885,India,0,30924
4990336,India,0,79694
2314046,India,0,368967
2783202,India,0,305163
5740369,India,0,216249
1888298,India,0,205754
2814527,India,0,341189
5009821,India,0,221043
1257618,India,0,267623
4652273,India,0,302802
2912903,India,0,317978
2513220,India,0,65278
4426353,India,0,183902
2832295,India,0,74583
1586682,India,0,192276
1393672,India,0,190016
1774140,India,0,402361
3291636,India,0,410876
3067890,India,0,145181
3126156,India,0,207874
5124988,India,0,213289
3609449,India,0,416141
5611146,India,0,335968
5050670,India,0,242327
4504564,India,0,258011
2062432,India,0,16061
5955072,India,0,408243
4261434,India,0,381252
4212813,India,0,250240
1430399,India,0,387785
2528419,India,0,255880
5253213,India,0,422440
2693542,India,0,125850
2904704,India,0,73385
2963908,India,0,65810
1662909,India,0,243303
2369922,India,0,398768
3257041,India,0,201797
4607603,India,0,93451
4148120,India,0,45170
2891011,India,0,114286
4563944,India,0,159964
2892204,India,0,425269
2668647,India,0,189977
3256337,India,0,275921
1817721,India,0,22159
3694514,India,0,2311
1079422,India,0,419165
4176057,India,0,253278
4655944,India,0,283970
1144950,India,0,263258
1257088,India,0,116508
1051628,India,0,400540
2265275,India,0,78492
5396406,India,0,335392
4202182,India,0,353828
2863942,India,0,367363
4391171,India,0,431056
1875612,India,0,89722
4368453,India,0,116443
2030014,India,0,264314
4887874,India,0,405329
3302584,India,0,389317
4276777,India,0,37037
1894840,India,0,17406
5676259,India,0,60430
5797767,India,0,79279
5140395,India,0,395605
2363987,India,0,268395
5645744,India,0,21086
2210065,India,0,433107
5245886,India,0,118510
5001039,India,0,374563
4833842,India,0,290192
3757748,India,0,276450
2611939,India,0,122714
5242922,India,0,390420
3824169,India,0,340998
1763429,India,0,87873
3254151,India,0,224109
3299402,India,0,53546
5941580,India,0,262329
5193407,India,0,40865
2903776,India,0,314399
4918723,India,0,232613
5804472,India,0,428008
4501053,India,0,70540
1313753,India,0,40557
2978801,India,0,427431
2911385,India,0,266134
1914637,India,0,369650
2403477,India,0,424485
4850335,India,0,332954
5649354,India,0,309211
1867782,India,0,51866
4683020,India,0,394818
2744487,India,0,293182
4883609,India,0,259615
4019876,India,0,233086
5007868,India,0,247342
2051032,India,0,208036
4441353,India,0,76657
4282898,India,0,15444
4838668,India,0,295817
4272983,India,0,411858
5397805,India,0,19690
1125679,India,0,25475
2790401,India,0,228414
3060349,India,0,1654
4907893,India,0,266486
4990928,India,0,210278
4055587,India,0,305889
2428192,India,0,226762
2990864,India,0,248171
3556186,India,0,10905
4206368,India,0,275061
2487567,India,0,281035
4918558,India,0,308289
5386585,India,0,149601
4230570,India,0,132991
6007113,India,0,113173
2982312,India,0,228720
1041415,India,0,243365
1943658,India,0,139141
2443601,India,0,90043
5434587,India,0,32753
1502121,India,0,275609
1445877,India,0,12455
5629699,India,0,191530
5476030,India,0,12451
2007498,India,0,48626
5367570,India,0,203994
2820421,India,0,282988
2212669,India,0,175000
1161960,India,0,101594
4989960,India,0,264446
4290024,India,0,305166
1904768,India,0,245812
3578432,India,0,103433
1338682,India,0,6936
4448489,India,0,309921
3662400,India,0,330686
3953272,India,0,116450
5769850,India,0,316706
1337672,India,0,405206
1649758,India,0,434023
5228863,India,0,123958
4603504,India,0,211124
5160530,India,0,166536
3256856,India,0,265789
3286154,India,0,193143
2773731,India,0,405032
5701708,India,0,51043
1178969,India,0,327582
5086981,India,0,274325
4749384,India,0,168089
2325868,India,0,399874
3684787,India,0,260659
2860407,India,0,145176
2798114,India,0,317497
4136348,India,0,301583
5225717,India,0,410075
2498800,India,0,337443
3789526,India,0,147902
5507459,India,0,340584
3571690,India,0,177982
4648152,India,0,392147
3828569,India,0,262687
2681220,India,0,431784
3570811,India,0,404600
4487924,India,0,396169
1174206,India,0,338889
3530362,India,0,244257
1901055,India,0,167242
2746704,India,0,244209
4594961,India,0,148469
5911593,India,0,347649
5633861,India,0,347950
1722349,India,0,177801
2214192,India,0,253557
2240753,India,0,70384
4216908,India,0,158554
5271538,India,0,220089
1646629,India,0,198096
4210771,India,0,189514
1526665,India,0,47795
2802080,India,0,90933
1555732,India,0,76934
3932966,India,0,418621
2204414,India,0,170753
2414963,India,0,187404
2008560,India,0,98575
4229384,India,0,93666
4190648,India,0,395581
4903835,India,0,172876
4046978,India,0,387168
4291832,India,0,103153
4294870,India,0,40087
4490535,India,0,379013
6023600,India,0,33353
4499230,India,0,426341
3192770,India,0,78310
1670945,India,0,433968
2720066,India,0,145272
3976533,India,0,293006
5508079,India,0,365771
3809298,India,0,389207
5995862,India,0,152128
1532605,India,0,208337
2454444,India,0,318011
2323306,India,0,110850
3364971,India,0,218086
4056345,India,0,21105
5445255,India,0,169973
2115007,India,0,347193
4579069,India,0,69444
3583024,India,0,399058
2204672,India,0,101334
4379314,India,0,399909
4035123,India,0,240049
5592875,India,0,186092
3577466,India,0,299954
5029539,India,0,37894
2908434,India,0,46240
5023252,India,0,169401
2400093,India,0,66716
3776459,India,0,252921
5172306,India,0,230750
5515279,India,0,415212
3164166,India,0,326704
1498157,India,0,43236
4707133,India,0,66770
2326833,India,0,96043
1172136,India,0,156996
3632177,India,0,298866
1625713,India,0,338625
3630062,India,0,342624
2078213,India,0,341157
4543231,India,0,299059
4563750,India,0,267743
4134999,India,0,410909
1053248,India,0,305566
1282513,India,0,271890
1212979,India,0,57982
3217438,India,0,58760
4236381,India,0,50132
5402531,India,0,23574
4622443,India,0,180408
5734284,India,0,298238
2902503,India,0,176953
2116761,India,0,215970
4287182,India,0,222996
2818656,India,0,317971
2138958,India,0,52174
2858368,India,0,186308
4339502,India,0,228357
3859422,India,0,219162
3117249,India,0,147252
3770128,India,0,281824
1023285,India,0,352813
2628166,India,0,140007
2448006,India,0,41535
3113762,India,0,305880
1033417,India,0,41055
2365869,India,0,217145
4740962,India,0,291327
3636984,India,0,397506
1710931,India,0,284022
3574545,India,0,71097
1428371,India,0,403625
2859221,India,0,100302
2631827,India,0,123063
4913177,India,0,365576
1469937,India,0,409834
2403210,India,0,214348
4598945,India,0,190614
2121565,India,0,374171
4917966,India,0,85651
4248048,India,0,31225
5785873,India,0,144186
1557180,India,0,35314
4354722,India,0,379174
4924971,India,0,61989
2907690,India,0,323542
4651388,India,0,420193
5679087,India,0,401018
2825047,India,0,28773
1632184,India,0,357568
4455279,India,0,316747
1717329,India,0,353904
2078093,India,0,299986
5473402,India,0,419535
2584132,India,0,201127
2270293,India,0,109396
1764777,India,0,331081
2772010,India,0,281216
5388359,India,0,220314
4369037,India,0,75616
3961986,India,0,252510
3887276,India,0,311616
4123588,India,0,182509
3227541,India,0,97771
1221880,India,0,371891
4255547,India,0,21737
4814625,India,0,345534
5915669,India,0,264006
3258331,India,0,104589
2945403,India,0,303688
3224478,India,0,214359
3420285,India,0,203545
2635846,India,0,186964
3768849,India,0,239135
1640090,India,0,7779
1094278,India,0,209121
3972943,India,0,17784
2960297,India,0,281017
5291740,India,0,220307
5935662,India,0,75609
3468563,India,0,147441
1496075,India,0,160189
2864638,India,0,106235
5387808,India,0,211953
4943465,India,0,269088
1139619,India,0,411925
1325808,India,0,420423
1695431,India,0,295759
5552411,India,0,170750
4136987,India,0,381926
5708447,India,0,215494
4984652,India,0,403857
4602898,India,0,195493
3421671,India,0,239039
2286480,India,0,286695
3603927,India,0,246449
2773563,India,0,265001
5858348,India,0,349239
3502811,India,0,38682
3606233,India,0,277705
5225219,India,0,69215
2429974,India,0,195406
5417989,India,0,81660
1270617,India,0,207126
3026860,India,0,312131
3982404,India,0,187391
2964268,India,0,42105
5342390,India,0,82676
5479516,India,0,131729
4539459,India,0,374554
3136202,India,0,247913
3866045,India,0,370624
4806130,India,0,222365
2865905,India,0,340993
4406372,India,0,418033
2155564,India,0,55592
5735426,India,0,328708
5816554,India,0,423997
5751770,India,0,396245
5452217,India,0,294319
4518061,India,0,206530
4968270,India,0,153135
3738498,India,0,88181
2187836,India,0,281407
1083679,India,0,170782
3913874,India,0,437287
1557390,India,0,249914
1081862,India,0,149200
3356918,India,0,207500
1706109,India,0,3970
5539059,India,0,111863
5046022,India,0,27204
2996213,India,0,186622
1635350,India,0,325791
3200317,India,0,108983
5679636,India,0,228775
2133170,India,0,111129
2605821,India,0,773
1772443,India,0,277453
3671417,India,0,38852
4876997,India,0,103383
5216976,India,0,21458
3525666,India,0,55027
1831947,India,0,78837
2552433,India,0,57025
4292714,India,0,52183
4987830,India,0,309214
4382643,India,0,316555
3612894,India,0,208929
5253957,India,0,369524
3692801,India,0,237354
4484927,India,0,368963
2661365,India,0,265673
4079567,India,0,207421
3457159,India,0,237166
4124380,India,0,119065
3778429,India,0,391337
2994044,India,0,151577
5983607,India,0,417721
1977294,India,0,319979
2390210,India,0,49148
4010318,India,0,57206
1720380,India,0,21515
2830293,India,0,220803
3905109,India,0,171542
5420613,India,0,416989
1093422,India,0,393083
3014309,India,0,213792
2638289,India,0,243980
5073610,India,0,38011
4822500,India,0,148478
2865091,India,0,151491
4326608,India,0,226199
2573379,India,0,431883
3158468,India,0,188485
4834113,India,0,355877
3049655,India,0,182105
4030762,India,0,4335
1223854,India,0,250733
3454014,India,0,264234
3694032,India,0,181772
3681006,India,0,148824
3296804,India,0,139228
4751636,India,0,265790
4255484,India,0,131179
5017554,India,0,386558
1009248,India,0,206288
5131397,India,0,421052
4113814,India,0,279445
2762572,India,0,56508
2267220,India,0,304852
4705917,India,0,134672
4492147,India,0,248145
2285649,India,0,169402
2162586,India,0,48308
4065963,India,0,197527
2344213,India,0,376865
1829007,India,0,175075
1194633,India,0,6123
2445623,India,0,113833
5709694,India,0,73798
2296148,India,0,210074
3889681,India,0,214131
5418420,India,0,313388
5319584,India,0,73490
3184250,India,0,305162
5212503,India,0,129514
5007410,India,0,63789
5799495,India,0,307601
4920070,India,0,309185
3406572,India,0,315142
1058380,India,0,376418
5002734,India,0,310247
2179465,India,0,331272
4163868,India,0,186300
3075905,India,0,152004
1134641,India,0,290612
4050495,India,0,380597
1252440,India,0,413861
2032418,India,0,202956
2844488,India,0,159704
6003942,India,0,354561
5237785,India,0,396096
2289044,India,0,165296
1435930,India,0,60275
1021762,India,0,96105
5612949,India,0,366778
5838797,India,0,251480
5985815,India,0,310569
1908882,India,0,58974
5778932,India,0,201667
4102333,India,0,405451
5468842,India,0,254043
3734876,India,0,369653
5019616,India,0,7550
3519716,India,0,40300
2579736,India,0,136103
2171001,India,0,94437
4874548,India,0,268344
1115854,India,0,102884
4337485,India,0,157288
5267986,India,0,422559
5201120,India,0,338196
4351545,India,0,103351
5815066,India,0,425583
4637008,India,0,132476
3897150,India,0,178954
3894612,India,0,288546
1227439,India,0,348933
2802700,India,0,215350
6019403,India,0,295109
4309739,India,0,181756
3754798,India,0,43541
5457837,India,0,299166
5349566,India,0,27394
4689934,India,0,420621
3182012,India,0,28471
1489367,India,0,249084
1101989,India,0,385611
3572696,India,0,419790
2145384,India,0,180696
4009184,India,0,6493
5806021,India,0,327644
1968161,India,0,151933
3585426,India,0,209591
5497213,India,0,286941
5781099,India,0,87622
5327829,India,0,363773
1578614,India,0,152788
3229486,India,0,416641
2173674,India,0,60590
2736573,India,0,297835
1187586,India,0,162967
2064410,India,0,296438
2614684,India,0,334939
3013274,India,0,376491
5837853,India,0,249840
2954344,India,0,104141
1176705,India,0,233199
1358819,India,0,158972
4256906,India,0,201230
4574041,India,0,341163
1409746,India,0,157013
1815274,India,0,360729
6000146,India,0,1686
2773935,India,0,45444
3443834,India,0,140177
2732754,India,0,194316
3999630,India,0,99044
4965961,India,0,324784
2743102,India,0,306965
5461391,India,0,361366
1987723,India,0,92412
3599232,India,0,175851
1479002,India,0,91466
3296101,India,0,422481
5646971,India,0,421349
5578703,India,0,147615
4623285,India,0,284793
1593130,India,0,321760
1258343,India,0,209481
2717415,India,0,334555
3880396,India,0,127978
3499051,India,0,164877
1581437,India,0,422898
1336901,India,0,262201
5543933,India,0,269904
4985619,India,0,135698
3745974,India,0,321427
1030077,India,0,195186
5175097,India,0,344930
2417275,India,0,146276
1221732,India,0,257006
4837318,India,0,412050
2286425,India,0,281887
3741778,India,0,245473
2431843,India,0,332224
2068103,India,0,70939
2993356,India,0,104886
5659057,India,0,298392
3399769,India,0,36878
1402963,India,0,105263
1927612,India,0,240690
4681008,India,0,211900
2351730,India,0,89874
5244497,India,0,288164
4782842,India,0,312127
3766720,India,0,281025
1153668,India,0,60853
3528161,India,0,194390
5822634,India,0,305176
1252680,India,0,155292
3679243,India,0,205633
3095601,India,0,270481
5958159,India,0,112658
4736320,India,0,115603
3197173,India,0,332636
3831177,India,0,45500
1174008,India,0,192700
5758660,India,0,140775
4837541,India,0,241030
1523609,India,0,402122
5986659,India,0,89454
1619973,India,0,261761
4765938,India,0,297753
1052156,India,0,156699
1052510,India,0,171501
1294942,India,0,27438
6013513,India,0,294796
2205904,India,0,140825
3823887,India,0,293778
4174751,India,0,360805
4009170,India,0,121309
3435761,India,0,335385
2260163,India,0,237789
4065442,India,0,424451
2201220,India,0,287556
1118769,India,0,292916
2758779,India,0,374345
3558384,India,0,48226
1119576,India,0,417858
4031152,India,0,396716
5707227,India,0,102292
3607055,India,0,70388
4258069,India,0,52951
3567497,India,0,430246
4523256,India,0,177932
2581598,India,0,366443
4153665,India,0,286729
3587691,India,0,90647
2361796,India,0,334284
1125413,India,0,328588
2761912,India,0,152769
3117265,India,0,363706
4691668,India,0,24748
4409278,India,0,90054
1014446,India,0,43873
4345835,India,0,214762
2851665,India,0,91463
1148305,India,0,210598
2819753,India,0,263570
1765501,India,0,170641
1637786,India,0,203816
5051779,India,0,222771
3332936,India,0,313471
2742077,India,0,133802
5723052,India,0,417296
4104874,India,0,386305
2516674,India,0,244866
3831293,India,0,128702
1849319,India,0,173540
3221165,India,0,10058
4406111,India,0,352216
2365364,India,0,84477
1195411,India,0,193359
5698463,India,0,252220
1663921,India,0,120730
1602021,India,0,135003
2605759,India,0,390068
4156102,India,0,429840
3457260,India,0,391859
4529139,India,0,174766
2893738,India,0,355430
5870015,India,0,213942
1501991,India,0,118695
4089126,India,0,166302
1021692,India,0,205820
4992915,India,0,328741
4185132,India,0,7358
4276666,India,0,152748
4789214,India,0,285715
3913120,India,0,173312
1388424,India,0,436264
3618474,India,0,80505
1625527,India,0,380180
2970273,India,0,415213
4230304,India,0,280230
2555139,India,0,314922
1310743,India,0,224107
1723572,India,0,23653
2380845,India,0,60542
5189163,India,0,170126
5264507,India,0,170555
4758843,India,0,58906
2985689,India,0,138165
5400546,India,0,172270
1828991,India,0,69766
5407815,India,0,327588
5179928,India,0,15841
3324633,India,0,316735
3619140,India,0,176852
2819503,India,0,247956
2107346,India,0,73471
1442946,India,0,362198
2402432,India,0,93585
3714303,India,0,167048
1110839,India,0,331472
1703863,India,0,333596
4567967,India,0,176588
2982127,India,0,275386
1974845,India,0,26354
3071757,India,0,226359
2069610,India,0,86750
5203080,India,0,318431
3182043,India,0,118679
2454831,India,0,250543
